GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,Chance_of_Admit
2.3868567775305642,2.5729517601432907,1.1700226723171452,1.7267807348161963,1.717536528171586,2.3485998350795256,0.7892637668925219,0.92
0.9353867499863524,0.01912097734497912,1.1700226723171452,1.0042583554536229,1.717536528171586,0.6846824809316412,0.7892637668925219,0.76
0.042174425343760445,-0.6773783270545604,0.018153504925841373,-0.44078640327152385,0.12207284415103856,-1.1712253371563792,0.7892637668925219,0.72
0.7120836688257044,0.7156202817445186,0.018153504925841373,0.2817359760910495,-1.473390839869509,0.2580370055091089,0.7892637668925219,0.8
-0.18112865581688756,-0.9095447618544069,-1.1337156624654625,-1.8858311619966706,-0.6756589978592352,-0.7232475879627168,-1.267003556918856,0.65
1.6052959934682964,1.8764524557437512,2.321891839708449,1.7267807348161963,-0.6756589978592352,1.687299348174597,0.7892637668925219,0.9
0.6004321282453804,0.48345384694467214,0.018153504925841373,-0.44078640327152385,0.9198046861613123,-0.7445798617338469,0.7892637668925219,0.75
-0.8510378992988316,-1.3738776314541,-1.1337156624654625,-0.44078640327152385,0.9198046861613123,-1.3845480748676453,-1.267003556918856,0.68
-1.5209471427807755,-1.1417111966542535,-2.2855848298567665,-1.8858311619966706,-3.0688545238900566,-1.1712253371563792,-1.267003556918856,0.5
0.8237352094060284,0.25128741214482564,0.018153504925841373,0.2817359760910495,-0.6756589978592352,0.10871108911122146,-1.267003556918856,0.45
1.0470382905666764,-0.2130454574548674,0.018153504925841373,0.2817359760910495,0.9198046861613123,-0.3179343863113108,0.7892637668925219,0.52
1.2703413717273244,0.9477867165443651,1.1700226723171452,1.0042583554536229,1.717536528171586,0.9620020399562899,0.7892637668925219,0.84
1.3819929123076484,1.1799531513442116,1.1700226723171452,1.0042583554536229,1.717536528171586,1.175324777667556,0.7892637668925219,0.78
-0.9626894398791556,0.48345384694467214,0.018153504925841373,1.0042583554536229,-0.6756589978592352,-1.1712253371563792,0.7892637668925219,0.62
-0.5160832775578595,-0.6773783270545604,0.018153504925841373,0.2817359760910495,-2.2711226818797825,-0.7445798617338469,0.7892637668925219,0.61
-0.18112865581688756,-0.44521189225471386,0.018153504925841373,0.2817359760910495,-1.473390839869509,-0.531257124022577,-1.267003556918856,0.54
0.15382596592408446,0.01912097734497912,0.018153504925841373,1.0042583554536229,-0.6756589978592352,0.3220338268224876,-1.267003556918856,0.66
0.37712904708473244,-0.2130454574548674,0.018153504925841373,1.0042583554536229,-0.6756589978592352,-1.1712253371563792,0.7892637668925219,0.65
0.26547750650440843,0.7156202817445186,0.018153504925841373,1.0042583554536229,-0.6756589978592352,0.5353565645337576,-1.267003556918856,0.63
-1.4092956022004515,-1.1417111966542535,0.018153504925841373,0.2817359760910495,-0.6756589978592352,-0.10461164860004468,-1.267003556918856,0.62
-0.40443173697753554,0.01912097734497912,0.018153504925841373,-0.44078640327152385,-2.2711226818797825,-1.3845480748676453,0.7892637668925219,0.64
1.0470382905666764,1.6442860209439045,1.1700226723171452,-0.44078640327152385,-2.2711226818797825,-0.3179343863113108,-1.267003556918856,0.7
1.3819929123076484,2.1086188905435974,2.321891839708449,2.4493031141787696,2.5152683701818597,2.0286157285126243,0.7892637668925219,0.94
2.0519021557895925,2.805118194943137,2.321891839708449,2.4493031141787696,1.717536528171586,2.4552612039351565,0.7892637668925219,0.95
2.2752052369502405,2.805118194943137,2.321891839708449,1.0042583554536229,0.12207284415103856,2.6685839416464265,0.7892637668925219,0.97
2.7218113992715365,3.0372846297429836,2.321891839708449,1.7267807348161963,1.717536528171586,2.2419384662238904,0.7892637668925219,0.94
0.7120836688257044,0.48345384694467214,2.321891839708449,1.7267807348161963,0.12207284415103856,0.5353565645337576,-1.267003556918856,0.76
-1.9675533051020715,-2.0703769358536395,-1.1337156624654625,-2.608353541359244,-1.473390839869509,-2.237839025712714,0.7892637668925219,0.44
-2.3025079268430435,-3.231209109852872,-2.2855848298567665,-1.8858311619966706,-2.2711226818797825,-2.877807238846514,-1.267003556918856,0.46
-0.6277348181381835,-1.8382105010537928,-1.1337156624654625,-2.608353541359244,-2.2711226818797825,-2.664484501135248,-1.267003556918856,0.54
-1.7442502239414235,-2.3025433706534857,-1.1337156624654625,-0.44078640327152385,-0.6756589978592352,-0.957902599445113,0.7892637668925219,0.65
1.2703413717273244,-0.9095447618544069,0.018153504925841373,1.0042583554536229,0.9198046861613123,-0.531257124022577,0.7892637668925219,0.74
2.4985083181108885,2.5729517601432907,1.1700226723171452,-0.44078640327152385,1.717536528171586,1.8152929908013582,0.7892637668925219,0.91
2.7218113992715365,1.6442860209439045,2.321891839708449,1.0042583554536229,0.9198046861613123,2.2419384662238904,0.7892637668925219,0.9
1.7169475340486204,1.1799531513442116,2.321891839708449,1.0042583554536229,2.5152683701818597,2.6685839416464265,0.7892637668925219,0.94
0.48878058766505644,0.7156202817445186,2.321891839708449,2.4493031141787696,2.5152683701818597,1.388647515378822,0.7892637668925219,0.88
-1.8559017645217475,-0.2130454574548674,-1.1337156624654625,1.0042583554536229,0.9198046861613123,-0.3179343863113108,-1.267003556918856,0.64
